ID,latitude,longitude,DOY,maximum_temperature,minimum_temperature,wind_speed,precipitation,precipitation_severity,Crop,Area,Field
COORD:-10.012638/-48.154803DOY:1,-10.012638,-48.154803,1,29.9322012,21.5298717,1.38139659,15.7532473,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:2,-10.012638,-48.154803,2,30.0441744,21.3815279,1.3361775,12.9207395,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:3,-10.012638,-48.154803,3,30.1131305,21.3068031,1.36853524,10.6981366,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:4,-10.012638,-48.154803,4,30.2456807,21.3136025,1.39794648,12.6584935,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:5,-10.012638,-48.154803,5,30.4419296,21.4056589,1.41583195,13.4260397,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:6,-10.012638,-48.154803,6,30.7625512,21.2352806,1.38700111,12.2593397,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:7,-10.012638,-48.154803,7,30.7409121,21.2423345,1.32006178,10.6906918,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:8,-10.012638,-48.154803,8,30.5834731,21.526293,1.36260692,13.2360537,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:9,-10.012638,-48.154803,9,30.2891854,21.2766231,1.352558,11.6096083,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:10,-10.012638,-48.154803,10,30.385161,21.0173986,1.32409579,12.9133842,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:11,-10.012638,-48.154803,11,29.7396014,21.4289051,1.29815516,12.9178957,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:12,-10.012638,-48.154803,12,30.1031873,21.2438921,1.37028079,15.4918692,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:13,-10.012638,-48.154803,13,29.8224264,21.4400228,1.39636436,14.6360861,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:14,-10.012638,-48.154803,14,29.6894898,21.426211,1.3991848,11.0043582,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:15,-10.012638,-48.154803,15,29.8691854,21.6297275,1.43870069,10.7197522,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:16,-10.012638,-48.154803,16,29.4799041,21.3620305,1.32333444,15.5127927,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:17,-10.012638,-48.154803,17,30.2414535,21.1331184,1.31756322,11.028892,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:18,-10.012638,-48.154803,18,29.4760844,21.3823137,1.43240941,9.753424,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:19,-10.012638,-48.154803,19,30.0157456,21.1647488,1.34932785,12.1467327,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:20,-10.012638,-48.154803,20,29.9795008,21.1985466,1.21504595,12.3958579,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:21,-10.012638,-48.154803,21,29.1529883,21.5114839,1.29922493,12.5885885,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:22,-10.012638,-48.154803,22,29.7705403,21.3191765,1.35319211,12.4650595,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:23,-10.012638,-48.154803,23,29.4941228,21.2917746,1.25211999,16.5467727,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:24,-10.012638,-48.154803,24,28.9775621,21.1568618,1.29582951,16.5942291,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:25,-10.012638,-48.154803,25,30.0112353,21.0988726,1.24847684,16.1864221,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:26,-10.012638,-48.154803,26,29.5365613,21.2860718,1.24346337,15.2965086,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:27,-10.012638,-48.154803,27,30.4205446,21.1969048,1.27485244,8.12061313,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:28,-10.012638,-48.154803,28,30.0996133,21.2313344,1.26172738,14.1372876,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:29,-10.012638,-48.154803,29,29.6473907,21.5778067,1.3667242,13.1587058,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:30,-10.012638,-48.154803,30,29.7537684,21.279793,1.31706935,12.6855899,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:31,-10.012638,-48.154803,31,29.3557939,21.2499909,1.2929208,15.2956599,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:32,-10.012638,-48.154803,32,29.6030016,21.0848084,1.29097954,12.5761298,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:33,-10.012638,-48.154803,33,29.6113159,21.3799736,1.37097642,15.7577457,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:34,-10.012638,-48.154803,34,29.292851,21.3973558,1.35009633,11.9261966,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:35,-10.012638,-48.154803,35,29.0560222,21.5008856,1.35617609,12.6928473,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:36,-10.012638,-48.154803,36,29.2025111,21.3980134,1.25545808,17.2564827,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:37,-10.012638,-48.154803,37,28.7395482,21.1761166,1.27563188,11.9023645,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:38,-10.012638,-48.154803,38,28.9918344,21.0842047,1.31334237,11.5766455,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:39,-10.012638,-48.154803,39,29.6097633,21.2733216,1.2565783,14.951801,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:40,-10.012638,-48.154803,40,29.1638781,21.5140569,1.27763596,13.0740337,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:41,-10.012638,-48.154803,41,29.3916592,21.4250363,1.31380815,12.7069691,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:42,-10.012638,-48.154803,42,29.7280068,21.1677151,1.19936368,11.8337446,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:43,-10.012638,-48.154803,43,29.4656847,21.0879264,1.24777328,9.47659758,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:44,-10.012638,-48.154803,44,28.5793164,21.2267525,1.24436048,16.4955444,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:45,-10.012638,-48.154803,45,28.2964469,21.3025325,1.23670716,19.2413451,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:46,-10.012638,-48.154803,46,28.6560949,21.197711,1.21929269,12.5263716,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:47,-10.012638,-48.154803,47,28.5594187,21.1057082,1.31362779,17.0750201,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:48,-10.012638,-48.154803,48,28.8163246,21.2398469,1.23948107,11.847123,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:49,-10.012638,-48.154803,49,28.5746014,21.1508609,1.23776709,12.909998,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:50,-10.012638,-48.154803,50,28.9263076,21.075814,1.16689866,18.9435431,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:51,-10.012638,-48.154803,51,28.6005134,21.2736141,1.26060013,16.4059579,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:52,-10.012638,-48.154803,52,29.0959922,21.1890036,1.25810155,11.9797141,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:53,-10.012638,-48.154803,53,29.2838509,21.1616966,1.33744774,11.7555789,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:54,-10.012638,-48.154803,54,29.9276947,21.2602043,1.31247079,9.24651152,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:55,-10.012638,-48.154803,55,29.6001291,21.1956325,1.27433401,11.9629895,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:56,-10.012638,-48.154803,56,29.684018,21.1281052,1.1889194,9.88970053,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:57,-10.012638,-48.154803,57,29.3616667,21.6077818,1.27071207,16.1009035,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:58,-10.012638,-48.154803,58,29.5800086,21.2510135,1.16848828,9.11301406,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:59,-10.012638,-48.154803,59,29.4079983,21.4747575,1.12887706,16.4288276,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:60,-10.012638,-48.154803,60,29.3795771,21.3569048,1.11462165,10.9385636,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:61,-10.012638,-48.154803,61,29.1242055,21.3533834,1.21600184,10.7145406,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:62,-10.012638,-48.154803,62,29.3468814,21.2307323,1.24537321,11.052894,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:63,-10.012638,-48.154803,63,28.8127847,21.2340949,1.22651893,10.2669369,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:64,-10.012638,-48.154803,64,29.1262821,21.1048103,1.23859892,10.8844116,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:65,-10.012638,-48.154803,65,29.0457944,21.2803462,1.14875891,12.1522567,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:66,-10.012638,-48.154803,66,28.9109175,21.3549865,1.14083449,12.7227219,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:67,-10.012638,-48.154803,67,29.2837058,21.4808719,1.21779568,10.5961868,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:68,-10.012638,-48.154803,68,29.5335207,21.1374714,1.18742619,9.39605241,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:69,-10.012638,-48.154803,69,29.1906744,21.2317239,1.17502936,12.1854735,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:70,-10.012638,-48.154803,70,29.1608699,21.1242416,1.19997492,14.7824087,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:71,-10.012638,-48.154803,71,28.7726713,21.3393918,1.18178269,15.7259487,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:72,-10.012638,-48.154803,72,28.6750948,21.412467,1.2141863,17.3858487,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:73,-10.012638,-48.154803,73,28.4758858,21.685127,1.206047,17.8957552,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:74,-10.012638,-48.154803,74,28.8687984,21.2191736,1.17453319,11.5566254,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:75,-10.012638,-48.154803,75,28.9455478,21.1838075,1.10323168,10.5193852,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:76,-10.012638,-48.154803,76,28.8201691,21.1263281,1.10182256,14.322236,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:77,-10.012638,-48.154803,77,28.4733733,21.1692415,1.13182268,13.2337888,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:78,-10.012638,-48.154803,78,28.9102047,21.2129923,1.10453104,12.7268686,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:79,-10.012638,-48.154803,79,28.5998022,21.3001888,1.189389,16.7756626,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:80,-10.012638,-48.154803,80,28.4250651,21.046678,1.14503911,17.4043364,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:81,-10.012638,-48.154803,81,28.6177434,21.2645307,1.10262656,14.3750051,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:82,-10.012638,-48.154803,82,28.6835919,21.2672328,1.14124314,10.8598771,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:83,-10.012638,-48.154803,83,28.4421235,21.1525004,1.17636898,12.9354366,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:84,-10.012638,-48.154803,84,28.8927313,21.3318193,1.11580514,14.7413079,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:85,-10.012638,-48.154803,85,28.8457237,21.3099243,1.14253229,12.4558833,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:86,-10.012638,-48.154803,86,28.644739,21.271376,1.12340078,12.8784094,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:87,-10.012638,-48.154803,87,28.9865652,21.3641923,1.15182593,10.5953861,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:88,-10.012638,-48.154803,88,28.7818155,21.1999341,1.30063897,11.352464,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:89,-10.012638,-48.154803,89,29.1283977,21.1470309,1.16319606,9.27500029,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:90,-10.012638,-48.154803,90,29.113416,21.2401855,1.13453403,13.4613126,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:91,-10.012638,-48.154803,91,29.3837484,21.1940412,1.12173789,15.948831,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:92,-10.012638,-48.154803,92,28.9464509,21.2289217,1.19016552,13.7459858,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:93,-10.012638,-48.154803,93,28.5685803,21.0838103,1.11750212,10.5581024,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:94,-10.012638,-48.154803,94,29.1469068,21.1262801,1.08468992,9.82501811,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:95,-10.012638,-48.154803,95,29.117362,21.0685152,1.20535213,10.887488,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:96,-10.012638,-48.154803,96,29.1849724,21.0025435,1.19512514,11.4165609,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:97,-10.012638,-48.154803,97,29.4591033,21.0301747,1.22973382,8.81348256,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:98,-10.012638,-48.154803,98,29.2170156,21.1565043,1.26504465,7.96147566,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:99,-10.012638,-48.154803,99,29.0293949,21.1082004,1.20845115,8.43346171,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:100,-10.012638,-48.154803,100,28.8798714,21.0984716,1.16355722,11.0899597,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:101,-10.012638,-48.154803,101,29.1122312,20.9673525,1.17611789,11.6458392,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:102,-10.012638,-48.154803,102,29.3982552,20.9725248,1.27689312,8.87390037,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:103,-10.012638,-48.154803,103,29.6489257,21.1004101,1.25243761,10.4149536,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:104,-10.012638,-48.154803,104,29.3702435,21.0325823,1.23039291,7.92900788,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:105,-10.012638,-48.154803,105,29.6775752,20.7458202,1.22474367,8.66159144,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:106,-10.012638,-48.154803,106,28.9292651,20.9460799,1.21818739,8.50674732,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:107,-10.012638,-48.154803,107,29.3771116,20.6740747,1.21381421,7.35899352,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:108,-10.012638,-48.154803,108,29.4419302,21.1068076,1.22139929,7.88144638,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:109,-10.012638,-48.154803,109,29.4923515,20.9606252,1.31752868,7.39037128,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:110,-10.012638,-48.154803,110,29.5312011,21.0334006,1.32815462,7.96197606,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:111,-10.012638,-48.154803,111,29.5588691,20.9997244,1.37722411,6.5243376,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:112,-10.012638,-48.154803,112,29.8435103,20.879667,1.34227761,6.09905888,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:113,-10.012638,-48.154803,113,29.9348618,20.8725265,1.34824986,6.27409527,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:114,-10.012638,-48.154803,114,29.8937244,20.9409914,1.30332995,5.10948675,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:115,-10.012638,-48.154803,115,29.9992609,20.8376901,1.25204113,7.85131389,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:116,-10.012638,-48.154803,116,29.6281003,20.9913536,1.25016565,6.1773993,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:117,-10.012638,-48.154803,117,29.4552839,20.9614991,1.27414448,6.17772597,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:118,-10.012638,-48.154803,118,29.6865224,20.8868903,1.22876599,5.96045487,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:119,-10.012638,-48.154803,119,29.746249,20.9360931,1.37862616,8.35285641,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:120,-10.012638,-48.154803,120,29.7772931,20.5326535,1.48774793,6.82524376,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:121,-10.012638,-48.154803,121,30.2599767,20.5623893,1.36656936,7.96886693,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:122,-10.012638,-48.154803,122,30.0706719,20.8075962,1.32680336,8.47703826,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:123,-10.012638,-48.154803,123,30.0031174,20.7024731,1.33303364,5.47447769,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:124,-10.012638,-48.154803,124,29.8290835,20.9866976,1.3734827,6.51286152,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:125,-10.012638,-48.154803,125,29.9380469,20.7701286,1.4723744,4.74677647,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:126,-10.012638,-48.154803,126,30.3158592,20.5181754,1.4659735,3.844089,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:127,-10.012638,-48.154803,127,30.7054448,20.5224666,1.46575825,3.1474111,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:128,-10.012638,-48.154803,128,30.7700915,20.616097,1.40679645,3.08378924,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:129,-10.012638,-48.154803,129,30.60631,20.7557558,1.45035727,3.64094459,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:130,-10.012638,-48.154803,130,30.6147281,20.7711047,1.42582519,4.31670507,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:131,-10.012638,-48.154803,131,30.6620698,20.5895488,1.47492543,3.23624888,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:132,-10.012638,-48.154803,132,30.9230901,20.2624084,1.50453014,2.17429835,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:133,-10.012638,-48.154803,133,31.2758845,20.4716159,1.4797681,1.75205097,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:134,-10.012638,-48.154803,134,31.0824557,20.6463998,1.48438758,2.53660625,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:135,-10.012638,-48.154803,135,30.9903647,20.5381328,1.57147947,3.17031961,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:136,-10.012638,-48.154803,136,31.3564286,20.4644231,1.543424,1.94709949,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:137,-10.012638,-48.154803,137,31.1018591,20.6415769,1.51929032,1.61905373,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:138,-10.012638,-48.154803,138,31.0200965,20.6375368,1.59458575,1.90978543,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:139,-10.012638,-48.154803,139,31.5272657,20.6386092,1.59823761,1.69626692,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:140,-10.012638,-48.154803,140,31.2301285,20.3550999,1.52968065,3.73578778,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:141,-10.012638,-48.154803,141,31.4829246,20.4872625,1.51308153,1.68656138,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:142,-10.012638,-48.154803,142,31.0401982,20.6364394,1.56858293,1.38921871,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:143,-10.012638,-48.154803,143,31.408179,20.2171089,1.58044637,1.72022094,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:144,-10.012638,-48.154803,144,31.3029489,20.377531,1.62853445,2.46025727,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:145,-10.012638,-48.154803,145,31.2899416,20.4945308,1.57448477,4.27537271,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:146,-10.012638,-48.154803,146,31.4337573,20.2128946,1.50775673,1.41174805,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:147,-10.012638,-48.154803,147,31.0944958,20.5029297,1.56856806,1.62256328,2,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:148,-10.012638,-48.154803,148,31.6091049,20.5360421,1.62071143,0.84495186,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:149,-10.012638,-48.154803,149,31.5755674,20.6334238,1.60031668,0.74311124,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:150,-10.012638,-48.154803,150,31.7158295,20.2181769,1.68712649,0.7439782,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:151,-10.012638,-48.154803,151,31.8197096,20.2244067,1.72260057,0.63227504,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:152,-10.012638,-48.154803,152,31.7660725,20.3391853,1.74245867,0.30339147,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:153,-10.012638,-48.154803,153,31.8064393,20.5172483,1.75208599,0.59128476,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:154,-10.012638,-48.154803,154,31.926481,20.3171729,1.69982363,0.62338325,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:155,-10.012638,-48.154803,155,32.0465645,20.1854593,1.76070384,0.5166075,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:156,-10.012638,-48.154803,156,31.5429206,20.1853876,1.75756832,0.68951399,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:157,-10.012638,-48.154803,157,31.6577743,20.1483022,1.71594356,0.81483718,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:158,-10.012638,-48.154803,158,31.7911472,20.0796111,1.81469133,0.56703276,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:159,-10.012638,-48.154803,159,31.9415227,20.0068011,1.86143933,0.38541947,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:160,-10.012638,-48.154803,160,31.6133284,20.1603454,1.99079537,0.3264937,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:161,-10.012638,-48.154803,161,31.8310736,19.7452761,2.03807705,0.45990646,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:162,-10.012638,-48.154803,162,31.7614065,19.9083183,1.98651779,0.25694584,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:163,-10.012638,-48.154803,163,31.8737646,20.2051849,1.92477932,0.14272346,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:164,-10.012638,-48.154803,164,31.8034001,19.5968508,1.95405819,0.40997451,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:165,-10.012638,-48.154803,165,31.8041979,19.6757864,1.96320848,0.12178265,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:166,-10.012638,-48.154803,166,31.468658,19.8478096,1.95285674,0.10878532,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:167,-10.012638,-48.154803,167,31.5584323,19.8257625,1.83407764,0.01237704,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:168,-10.012638,-48.154803,168,32.037537,19.6061479,1.89245681,0.00395662,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:169,-10.012638,-48.154803,169,31.9494669,19.9185386,1.86808716,0.13742506,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:170,-10.012638,-48.154803,170,32.1642675,19.7409982,1.96425022,0.13311735,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:171,-10.012638,-48.154803,171,31.8996649,20.0753728,1.91930414,0.10989819,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:172,-10.012638,-48.154803,172,32.0862614,19.7542941,1.91813581,0.01567505,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:173,-10.012638,-48.154803,173,32.5153875,19.7547575,1.9254812,0.03459425,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:174,-10.012638,-48.154803,174,32.1881097,19.6695976,1.95024667,0.11158416,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:175,-10.012638,-48.154803,175,32.2883011,19.5708513,1.94092486,0.09144509,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:176,-10.012638,-48.154803,176,31.5138926,19.6229516,2.0160795,0.10842305,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:177,-10.012638,-48.154803,177,32.1130989,19.1718436,2.03340083,0.0939942,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:178,-10.012638,-48.154803,178,32.3036521,19.3771265,1.97659764,0.20724675,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:179,-10.012638,-48.154803,179,32.351438,19.6473824,2.04706104,0.29116115,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:180,-10.012638,-48.154803,180,32.5944406,19.7971682,2.07370332,0.12049262,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:181,-10.012638,-48.154803,181,32.4462722,19.7324257,2.16607288,0.07593407,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:182,-10.012638,-48.154803,182,32.4300548,19.3119261,2.05361617,0.00686951,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:183,-10.012638,-48.154803,183,32.6208105,19.1838414,2.08600934,0.02953531,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:184,-10.012638,-48.154803,184,32.4199445,19.7249474,2.08296356,0.17332899,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:185,-10.012638,-48.154803,185,32.5542815,19.7204416,2.17912368,0.03849124,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:186,-10.012638,-48.154803,186,32.4676367,19.6515023,2.20820266,0.04732937,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:187,-10.012638,-48.154803,187,32.4020093,19.2555188,2.15482629,0.20828218,0,Soy,Breeding,SD02
COORD:-10.012638/-48.154803DOY:188,-10.012638,-48.154803,188,32.3648494,19.2879036,2.07309242,0.2262647,0,Soy,Breeding,SD02
