ID,latitude,longitude,DOY,maximum_temperature,minimum_temperature,wind_speed,precipitation,precipitation_severity,Crop,Area,Field
COORD:36.2167/57.6667DOY:326,36.2167,57.6667,326,18.8,6.4,2.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:327,36.2167,57.6667,327,21,7.4,2.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:328,36.2167,57.6667,328,14.6,13.8,5.12,2.8,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:329,36.2167,57.6667,329,15.5,3.7,3.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:330,36.2167,57.6667,330,12.3,9.5,1.88,17.8,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:331,36.2167,57.6667,331,13.7,6.2,1.62,0.8,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:332,36.2167,57.6667,332,13.4,4.9,0.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:333,36.2167,57.6667,333,15.7,2.8,2.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:334,36.2167,57.6667,334,18,5.2,3.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:335,36.2167,57.6667,335,16,4.8,5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:336,36.2167,57.6667,336,18.4,6.4,2.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:337,36.2167,57.6667,337,17.2,5.5,1.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:338,36.2167,57.6667,338,17.8,5.5,1.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:339,36.2167,57.6667,339,17.2,6.2,1.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:340,36.2167,57.6667,340,17.9,6.1,2.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:341,36.2167,57.6667,341,17.5,6.2,3,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:342,36.2167,57.6667,342,15.5,6.4,1.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:343,36.2167,57.6667,343,16.1,6.1,1.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:344,36.2167,57.6667,344,16.4,6.3,2.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:345,36.2167,57.6667,345,14.5,5.7,3.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:346,36.2167,57.6667,346,15.4,4.1,2.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:347,36.2167,57.6667,347,18.5,3.8,2.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:348,36.2167,57.6667,348,16.1,3.8,2.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:349,36.2167,57.6667,349,14.3,3.5,1.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:350,36.2167,57.6667,350,15,2.3,2.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:351,36.2167,57.6667,351,16.3,4,2.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:352,36.2167,57.6667,352,14.3,6.7,3,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:353,36.2167,57.6667,353,13.3,1.9,1,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:354,36.2167,57.6667,354,15.7,3.3,3.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:355,36.2167,57.6667,355,13.2,5.2,3.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:356,36.2167,57.6667,356,11.3,5.5,2.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:357,36.2167,57.6667,357,10.3,4,1.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:358,36.2167,57.6667,358,11,4.4,1.62,0.1,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:359,36.2167,57.6667,359,12.3,2.6,1.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:360,36.2167,57.6667,360,13.6,2.5,2,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:361,36.2167,57.6667,361,16,0.2,2.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:362,36.2167,57.6667,362,16.1,2.2,1.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:363,36.2167,57.6667,363,14.2,4.6,1.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:364,36.2167,57.6667,364,14,2,3.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:365,36.2167,57.6667,365,11.9,1,2.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:365,36.2167,57.6667,366,11.9,1,2.88,0,2,Soy,Sabzevar,40743
